epoch,0to1,0to2,0to3,1to0,1to2,1to3,2to0,2to1,2to3,3to0,3to1,3to2,acc,comp0,comp1,comp2,comp3,loss,pure0,pure1,pure2,pure3,val_0to1,val_0to2,val_0to3,val_1to0,val_1to2,val_1to3,val_2to0,val_2to1,val_2to3,val_3to0,val_3to1,val_3to2,val_acc,val_comp0,val_comp1,val_comp2,val_comp3,val_loss,val_pure0,val_pure1,val_pure2,val_pure3
77,0.10266458714271293,0.0052399807335699305,0.045916858540080929,0.16788569163969336,0.084597022327430105,0.085676253225435234,0.00099813683396753148,0.033551674884031803,0.0048898406710256546,0.13952497573678985,0.11090102764394354,0.038427869734518671,0.83639705882352944,0.84617857876069402,0.66184104650336151,0.96056035095277958,0.6890872978769681,0.46242589010473562,0.85127928151803856,0.69092925670830641,0.94969462910119229,0.6811391198459793,0.19097353167393627,0.0,0.02680652742000187,0.080823998021728849,0.099334735204191768,0.032142857637475521,0.0,0.002262443523196613,0.0079111099681433514,0.15735293880981557,0.16960784442284527,0.081372549866928767,0.8373161764705882,0.78221995076712436,0.78769841965507059,0.9898264478234684,0.59166667215964375,0.41834281384944916,0.8955766488524044,0.64622804610168227,0.92767222138012162,0.76421567797660828
78,0.10770697153353982,0.0026876513573714932,0.045718785280012608,0.17284118164402015,0.080275199697510777,0.066104306530397228,0.00098378300419429878,0.032492592061530726,0.0049341176274682015,0.15315685372267943,0.097646314041774498,0.03188510872346343,0.83998155412460651,0.84388659773869035,0.68077932328762258,0.96158950978059876,0.68779822989545825,0.45899761011035922,0.84290462917849462,0.69462932373813857,0.94614407233936815,0.72899413375445488,0.038348523992957316,0.0,0.054793840978192787,0.2667167206961068,0.027624025533606038,0.10140777780243408,0.0,0.071814423456830201,0.017103098339904154,0.12240024920795235,0.053220232852105261,0.0050267045167568828,0.83506126307182782,0.90685763705125066,0.59953895590419926,0.91108248258513402,0.78919258261490943,0.45122113770521777,0.80508602800288365,0.74358993965314313,0.98103017508140944,0.68083120268768682
79,0.099777677627046285,0.0041547263028683789,0.040001774922697013,0.1634148378264445,0.081886669664248804,0.085535965126341928,0.001162652626327856,0.03604777581630722,0.0081855481138750508,0.1719219273951352,0.094454144343050064,0.038519787573995802,0.83306433023712667,0.85606582840384493,0.66916253760797184,0.95460402462541272,0.68034739688928703,0.4655718397154136,0.83830648490243009,0.70978113448864477,0.94279593630597869,0.70685682974022213,0.16125117260594057,0.0,0.034896343412767816,0.088793144037316821,0.053703047665192426,0.057639543792192494,0.0,0.010723636354847296,0.0053618181212458493,0.13533803340289866,0.16014691055326616,0.077159913500786728,0.84354382663487715,0.79913995582803476,0.79515173028483921,0.98391454698452963,0.62735514905967316,0.3942292792183627,0.88728705719885792,0.66326494153999815,0.93857385705485874,0.73685201162667235
80,0.099827046764867214,0.0043525997328543843,0.039757087314791301,0.17839938109443845,0.073817076978800009,0.069998980008266695,0.0013873862428601393,0.024216427626025987,0.0070673190478165908,0.14739542655992102,0.08753618744350343,0.039913479402809066,0.84482361103824843,0.85606327369132296,0.6777845754418913,0.9673288704641464,0.70301978339900451,0.44005476746081978,0.84395980087326006,0.72814943660149412,0.94641529625946952,0.71949728199873264,0.072574447619252108,0.0,0.0060929750969227923,0.17227234310074643,0.0,0.02500187036116993,0.0020106818516449922,0.19159619230689248,0.0070504427630310347,0.29776042503191547,0.23966608757572733,0.0060320453302237812,0.79076343072573041,0.9213325777332475,0.80272579496475349,0.79934268847150025,0.42166868276353381,0.55496616161566203,0.80813488614210871,0.54219847451281034,0.99698397666075456,0.64341814578646872
81,0.099228603707388965,0.0058442212096661336,0.043263339727656586,0.17728216196772192,0.072756881012409708,0.075677059090904358,0.0018334137505585624,0.036551620813800853,0.0055347066170778423,0.14523095976847339,0.088649066494499065,0.037260778768837162,0.83928983172211524,0.85166384253272109,0.67428390776915903,0.95608026109479505,0.7175610595951164,0.45261360630341491,0.84975018544160796,0.69259947578231396,0.9426895710683677,0.73740680442583129,0.096624500003207076,0.0,0.058596258451082482,0.10751163431431864,0.060021244726801232,0.11964753458344858,0.0,0.0089762581619420891,0.016757256573489206,0.076657242644630891,0.040213635235210279,0.021112158431072038,0.8614514608859567,0.84477924559051198,0.71281959682450213,0.97426648728696952,0.82714419854799603,0.38688410322807737,0.89046572110879885,0.74107685626171083,0.96269007115629235,0.65322023691937792
82,0.088246245462003325,0.0052503028277677962,0.047288802243444485,0.18547902394198645,0.072203708074322109,0.082711766440664428,0.0022277008533367836,0.025950828455053553,0.0072938136194663191,0.17571066160863902,0.10496612702313178,0.043426990069247953,0.84320959192502054,0.85921465686754561,0.65960551814492019,0.96452765962839515,0.66113947796772121,0.44067561474570982,0.84500601941988929,0.71706518497174587,0.94960857388718711,0.67013112919270679,0.11153835400896854,0.0025133522583784414,0.052677034095814493,0.1147187524646324,0.025540446021666961,0.077473266522464154,0.0,0.017130252440845369,0.0095858904239032542,0.11435752494732913,0.1153987719134044,0.03468426031171995,0.86616399622997176,0.83327126334457324,0.78226754083372763,0.97328386061827488,0.73555943417616543,0.38293271063072964,0.89222941580636672,0.72748952087201002,0.97310713155442652,0.67487994631318748
83,0.10085402192032114,0.0043479694263545325,0.037519508334989508,0.16799471697583021,0.080182037678956708,0.071492222121214297,0.0013415222484614131,0.03515425396935852,0.0064095493448146183,0.15347123987146422,0.11039450280205126,0.038859427181399578,0.84205672129085052,0.85727850694603602,0.68033103625950853,0.95709467658475433,0.6825180884905061,0.45405984605158534,0.84946812998184773,0.70841150061721925,0.94807218059516052,0.72515562959384716,0.12297205650840133,0.0,0.072053092673182148,0.049130051682065051,0.045276245005730749,0.088721333080367254,0.0,0.038676038314215309,0.015221892270583459,0.049261703455257148,0.084951304355732796,0.027144204210718212,0.86333647507974043,0.80497486376739924,0.81687237146774849,0.94610206806693409,0.77360980045559491,0.38511418863695596,0.93747520087239433,0.70608142037980404,0.96791581934516324,0.68468283348550896
84,0.10508899029592558,0.0033549521962755804,0.035621966023392355,0.17107269443453033,0.08132001862757926,0.069515073467076083,0.0012856254881088542,0.028928521208865372,0.0071884871683611084,0.12676453343013863,0.10922626099994388,0.033325647961469411,0.8471293521141825,0.85593410050343999,0.67809222441047245,0.96259736915818828,0.71200705080338,0.43273660396963376,0.86240667555500949,0.69994034700083629,0.94795941437942688,0.73135185472586473,0.14619392802645642,0.0,0.017635815330095499,0.1228303605941643,0.023387232105424111,0.020358152820971864,0.0,0.033388331967856275,0.010237014231875076,0.13371033358416615,0.21647143745961669,0.0354741714002949,0.86050895392950921,0.83617026394656202,0.83342425931073039,0.95637465596311388,0.60963151681883843,0.37775192150633702,0.88757170156753928,0.66401678385541307,0.97273296460467162,0.82007087793808631
85,0.10619190163139047,0.004696658714757088,0.035404427193924663,0.17560978531700031,0.071852205644589509,0.073561282374492179,0.0018324309404692894,0.027626902105513051,0.0087673044545545486,0.11256409505008964,0.13598164023411888,0.031428351170295993,0.84413188844335119,0.85370701993971287,0.67897673842817341,0.96177336464341623,0.6978907946867412,0.44276614628383471,0.85284648426452592,0.6950065946562487,0.95163764408279572,0.73533895748508726,0.084448325420527048,0.0,0.011659405992123228,0.16299687591394538,0.0,0.03475607126866951,0.0033511362696008566,0.084835765386504114,0.010556079327891616,0.17176967246930178,0.2032224754473716,0.025133522134362023,0.85108388318530126,0.90389227569384134,0.80224706034521021,0.90125702092604854,0.56500156772911947,0.39937076149517137,0.84664431975541754,0.65368183809670499,0.99583501516930006,0.76743410939208523
86,0.1068767498193426,0.0045176047676302802,0.042226729179709523,0.17896165714743281,0.068035754460411074,0.071944801329686836,0.0010594586114441439,0.03405681636604483,0.0031050650073494094,0.14848973824182413,0.085703306327856763,0.038754020771838454,0.84505418500291163,0.84637892220134092,0.68105779783720788,0.96177866273633283,0.70099805207853905,0.43810900407423475,0.85260543965897528,0.69274658757694196,0.95335430139106681,0.72255343964277452,0.11350368970301104,0.0,0.045711344868141338,0.077737657895748852,0.048484849210733739,0.082320446343381481,0.0,0.030811509695062089,0.014914619484451106,0.13424890924466318,0.055293748785480927,0.012566761067181012,0.8680490104237556,0.84078497531614027,0.7914570587968961,0.95427387464057711,0.76773034919555405,0.36107023294864121,0.89372527565628035,0.74175511161523755,0.97140888713869034,0.68170189868718467
