epoch,0to1,0to2,0to3,1to0,1to2,1to3,2to0,2to1,2to3,3to0,3to1,3to2,acc,comp0,comp1,comp2,comp3,loss,pure0,pure1,pure2,pure3,val_0to1,val_0to2,val_0to3,val_1to0,val_1to2,val_1to3,val_2to0,val_2to1,val_2to3,val_3to0,val_3to1,val_3to2,val_acc,val_comp0,val_comp1,val_comp2,val_comp3,val_loss,val_pure0,val_pure1,val_pure2,val_pure3
10,0.046063816462185408,0.082517910916216505,0.0018079939981416153,0.35213780696556429,0.52140377460879506,0.0066698142837373128,0.037648341829996108,0.040611543082575217,0.0018026705076267346,0.76514304572051095,0.11908458278067573,0.084552631527700817,0.64030435812591491,0.86961028508280236,0.11978861926639303,0.91993744757583895,0.0051648606345871774,0.90259015219316574,0.62777440362958448,0.29738352313579325,0.71659800762786052,0.018445928607471861,0.049008109230235651,0.023387232330135305,0.0,0.37357689500641533,0.42438550494281219,0.0,0.037649702508982121,0.044780574128045772,0.0,0.87838067028682032,0.048040932467475914,0.038705624015009932,0.67389255430651207,0.92760466091145222,0.20203761016277633,0.91756972347532773,0.0,0.81340039057286695,0.61809019184022662,0.42432564322842842,0.77875407016243603,0.0
11,0.06784236846169156,0.06528274752397209,0.00244827811443671,0.35765704713935315,0.4751467095120645,0.0069245438381139654,0.030074034222045857,0.047466094603262551,0.0,0.81205353306437622,0.09278303119535404,0.073766154134661088,0.6543693797968213,0.86442661109486285,0.16027171330873061,0.92245987568249044,0.0066405349759591573,0.86751852245519923,0.61794191923233832,0.38079426347426015,0.74528061025615988,0.029513485068298578,0.11443938027003484,0.070045407822848946,0.0,0.19922505314905165,0.52351929892019544,0.0,0.007257808614293996,0.044441959298409793,0.0,0.69684484654389722,0.24386697485130088,0.054575648204433141,0.65881244114948601,0.81551521977200814,0.27254312921536633,0.94830023253671858,0.0,0.83038626135125915,0.68043000421694833,0.36375387696923228,0.72225436840722523,0.0
12,0.05509427219375037,0.057368196387265667,0.0012297287277562954,0.35739110300610738,0.44774874780264379,0.005238325001595893,0.030097133502560002,0.048353282102989878,0.00067076112423070653,0.76113690872579398,0.13047128804466102,0.076699936145292552,0.66290062257076476,0.88630780833284784,0.18962183848610939,0.92087882571652491,0.016935121251713824,0.87309753669415968,0.6417096562448229,0.38167484083674813,0.75077018475708446,0.059026971895738162,0.037900397959573444,0.01397534342558175,0.0,0.42586682092233386,0.35915434349268588,0.0,0.030510346469285913,0.07075297023528708,0.0,0.86071540228495835,0.11518334128966767,0.019388717036557354,0.68143261074458061,0.94812426086195678,0.2102663112518138,0.8987366853178278,0.0,0.81427885708552727,0.60757177354702963,0.43732328037402185,0.8362612507457895,0.0
13,0.068485849569380933,0.047807713464187648,0.0023774754926854354,0.35886136806448238,0.43328292279961417,0.00081981913351314472,0.026902915201677494,0.053601576266597707,0.0020122833726921195,0.7917630077095551,0.12933232346135184,0.066291159079430534,0.66197832610053564,0.88132896625641055,0.20703590606142361,0.91748322906212676,0.0052351308413191768,0.85421184464646616,0.63602576865725513,0.3839739982450176,0.76056769123983348,0.029513485068298578,0.07834176675650896,0.019700228999404837,0.0,0.28629176308814364,0.41448768189670226,0.0,0.023321741150865907,0.037404799663604819,0.0,0.82847267855573214,0.13737265194057857,0.029442126519493513,0.6908576815449663,0.90195800660355374,0.2992205669248475,0.93927346210677487,0.0,0.78510193988807242,0.64561679717732645,0.51976122617946274,0.79536493716657897,0.0
14,0.07118158846756871,0.04517625283612231,0.0014905802577438512,0.39387957757591846,0.39837374352820598,0.0048369329481980257,0.027977184570959865,0.057042810453476929,0.0017499985825721366,0.77947450624184045,0.14605663546719858,0.061925623640641379,0.66336177087803161,0.88215158412828676,0.20290976299622765,0.91323001048849117,0.0051648605246408649,0.84187914937878905,0.62701693434909878,0.38496656815852331,0.78182945828408124,0.022135113801223936,0.15365453782113064,0.061151208122533857,0.0,0.17348114507137663,0.53377617045913972,0.0,0.0085684679006204408,0.025313382324017409,0.0,0.61052914591581608,0.30372963111205104,0.05558098901790004,0.67200754011272823,0.78519426158416061,0.28803016463054115,0.96611815011242896,0.0,0.81549027896399318,0.69565153200597163,0.36746406442820184,0.72856635939501913,0.0
15,0.06473518445905739,0.04327131980625968,0.0027405382824405868,0.36289830622322305,0.38915608273911428,0.0023979709696489351,0.018654386843847796,0.056707801839737455,0.00056756710934699451,0.74852340384125571,0.15140888337471092,0.042885324661979647,0.67719621863924795,0.88925296105298413,0.2455476530966518,0.92407024833005447,0.0055337791099838596,0.81712809920393437,0.64740326446076268,0.42381940919846633,0.78881712308368679,0.014756742534149289,0.046656957108608177,0.0060320453302237812,0.0,0.51665545627825893,0.12584713694062805,0.0,0.028495873739762086,0.1539187379651874,0.0,0.87127147678155925,0.093855752684281299,0.0,0.67672007542865442,0.94259846873377762,0.35749742489845321,0.81758539953061027,0.0,0.82628831955534909,0.59729806574642597,0.4451371205515956,0.91917036829075649,0.0
16,0.083244597771653162,0.037099099307668242,0.001920268698884288,0.35205243170907319,0.38630077439380289,0.0045675638773651859,0.020286408497601684,0.057006735611489653,0.0,0.75939698769855479,0.1618213151865685,0.057753330390794722,0.67304588432050338,0.87773603971910996,0.24970087338241531,0.922706859519137,0.013649988647207621,0.81222173477445081,0.6378847345218478,0.42656378595406269,0.79272223585400137,0.059026970136597155,0.06832844249265134,0.0068008354764070075,0.0,0.31627545167993082,0.30015409565780882,0.0,0.015562638148848005,0.062591731716842722,0.0,0.80113697321655386,0.13282468002096423,0.031165567914008194,0.71065032987747412,0.92487072562632078,0.37885792608198188,0.92184563474088876,0.0,0.74999349230758205,0.6505241227756684,0.52069476592327268,0.82714552164751898,0.0
17,0.083086198191090838,0.03731923135835398,0.002610808670012281,0.36286845475483359,0.38058749316116341,0.012674989583774292,0.018678332216211364,0.06063071901357913,0.0,0.71544736724090052,0.20848512767728419,0.055337791759516475,0.67442932908425612,0.87698376591040128,0.24386907816757825,0.92069095275576329,0.020729712525188085,0.82243663102821296,0.65155235358254271,0.39862021435535749,0.79563015467125009,0.081162084817391594,0.11387933727483722,0.010591984469299605,0.0,0.29656577087819408,0.15342764198274458,0.0,0.011268195962141866,0.14987786101575845,0.0,0.78045568726851511,0.21052316468802407,0.0043086039357090981,0.69651272390160668,0.8708161471813608,0.55000660253177824,0.83885394931401314,0.0,0.78807860433100307,0.64450679782648113,0.47201040440522535,0.89640436523034817,0.0
18,0.090659344061635352,0.031882467593139618,0.0068108871671937431,0.31793757449214516,0.37499918029526563,0.012314854664326485,0.017803735355916374,0.05249813250580608,0.0014085983498898524,0.72338131294839803,0.19567325694071194,0.034092764549879868,0.6785796634442306,0.87064730684026637,0.29474840434652499,0.92828953593234076,0.0099608026288582046,0.80014148290624043,0.64290371236230526,0.4385606461415677,0.80786891086106483,0.040581042408695797,0.1390881666476495,0.01679376270499126,0.0,0.23869365818875787,0.36734438077331599,0.0,0.01380594522744052,0.03676247945043077,0.0,0.75666261326019546,0.20463175272514639,0.038705624015009932,0.70405278042394182,0.8441180763774947,0.39396197744184347,0.9494315779063075,0.0,0.73435223816027628,0.67128384661045304,0.48504107274838376,0.81256038562853761,0.0
19,0.10023220546899206,0.024014796945722745,0.0089498493070560639,0.3125306947222497,0.33961340641409177,0.010104270912629545,0.01303088618281362,0.067277323173739981,0.00092229651833064335,0.68705520830947131,0.22475567587185544,0.047485094837859836,0.69149181471460286,0.86680315319832668,0.33775164384514278,0.91876949785985451,0.02594727570487795,0.78081204650972136,0.66928512969818532,0.44086439455053017,0.81805133223121329,0.09222964215778881,0.18707692948969662,0.016098510758366706,0.0,0.17356492482076605,0.41271337746000875,0.0,0.006628621422266983,0.019216599046453679,0.0,0.63009739281657051,0.29406220501711861,0.040967641519444042,0.69274269562639457,0.79682456525736101,0.41372170884242943,0.97415478245252485,0.0,0.75813474203481868,0.70406952081818719,0.42442685315116863,0.78830057264610243,0.0
20,0.090832805682333595,0.025319215694495217,0.007327512411689714,0.32890082417145727,0.35254367342846221,0.011219810609419499,0.019250711043474172,0.056966182711159052,0.0010540532109262978,0.67834981608726141,0.17002756061822225,0.062736658503554615,0.68918607340503291,0.8765204711556297,0.30733570591876219,0.92272905592053123,0.059372471146850729,0.78235088908949946,0.66494134820934148,0.44621108318766006,0.81635120038973008,0.17093227237827194,0.12307056472843036,0.013243432993264158,0.0,0.22517351155905763,0.32022636943443217,0.0,0.0089224005060079079,0.057217723574984419,0.0,0.74949358096109264,0.18949478465807426,0.018598806397404792,0.70216776631442479,0.86368600733430734,0.45460013507336067,0.93385987996380915,0.007540056550424128,0.73640770691953439,0.67088639960886731,0.50539922309753249,0.82472540723277532,0.030160222606317375
21,0.10916524162098976,0.031769509988362157,0.0098319696286100107,0.2900128838431596,0.32295683762266914,0.018039215097565901,0.016174771693930914,0.06161766546523486,0.002545831223800761,0.6820777985448796,0.18042974666719588,0.047651987403445673,0.69356698188084676,0.84923328557870947,0.3689910779770052,0.91966173560602316,0.089840463154981676,0.77877339906947585,0.67482164901729991,0.47694243905399702,0.8190256967120163,0.19429711677633948,0.13740554471604674,0.0088805111930911878,0.0025133522583784414,0.22382000007233901,0.27515222731903966,0.0043086039357090981,0.0096667394898726517,0.041471232792659261,0.0,0.70197926142887612,0.15959786559814107,0.027144203761295817,0.73892554194156457,0.85120060351746585,0.49200665063165921,0.94886202906573525,0.046245680565434058,0.68692966983859882,0.68771645440794638,0.54445653541485839,0.8543347746105715,0.15080111662696602
22,0.097196577412757237,0.020911239017147278,0.019907930520154212,0.26469804104335964,0.29288624458277807,0.025095515793194991,0.016856728953536765,0.055162471121897309,0.0036923802885724453,0.66507913207633995,0.17460177861135182,0.039480679700911694,0.70647913306875931,0.86198425786352828,0.41732021496266791,0.92428842447363124,0.10608166562045861,0.75253354376132575,0.67626413979892053,0.53562809812437151,0.83324454824083927,0.22368763217130014,0.17768950275831016,0.0081863472980783294,0.0,0.1499274451141645,0.2895262079571464,0.0,0.0046676542262329909,0.054580925518785524,0.0,0.63451371610894958,0.24914501434671329,0.033966160180094553,0.72196041481546591,0.81412415050538955,0.56054636209669484,0.94075141949658114,0.047502356806978875,0.70354755558459747,0.71880101932881579,0.54512422852758857,0.84220480132395092,0.18096133563790426
23,0.087671149126087602,0.018915449553215478,0.020796568778656804,0.31473265736367478,0.29736251892349758,0.026600203097402596,0.014520776692364715,0.062641381502756194,0.005581905744524906,0.63637581542529409,0.20264684594952898,0.053387792643133002,0.70071477982232122,0.87261683842760362,0.36130463502526367,0.91725593946868988,0.10021117592781459,0.75576700201115909,0.67633808209567903,0.49719182148160046,0.83347782278929494,0.24164166955154065,0.25866378421046393,0.035199234555286694,0.0,0.091606792248609945,0.4513806478804176,0.0060320453302237812,0.0040213637032899844,0.014097842824110774,0.0,0.47444609074408328,0.36450787291675102,0.083515104317193209,0.6823751178695614,0.70613699381807638,0.45098052667515331,0.97716825846565092,0.077530932134328087,0.77564176526640405,0.73643993988675294,0.4089599210737338,0.7632070868561337,0.27144201064761464
24,0.11233861090223278,0.015190507619645372,0.020963690929322685,0.25568695043071721,0.27959492602655078,0.019783992714559755,0.0078012732720633433,0.073818693244569938,0.0018797281950004424,0.65749200786179818,0.18880727386210738,0.035416186721692694,0.70670970723957183,0.85150719685353304,0.4449341456777961,0.91650031012600408,0.092229652272849585,0.75548441353167484,0.69344206364275207,0.51064514591585586,0.84002081328667555,0.220121418410027,0.23249545915299827,0.011655325826668268,0.012710381408101764,0.093173557806419491,0.34881738308574883,0.019388717261268552,0.0053618181212458493,0.036254511814315181,0.0,0.63218885845558248,0.21313226593765416,0.099313317549666852,0.70688030165843985,0.73842630826786482,0.53390782155819816,0.95838367343510689,0.055365558843585704,0.71704819416460508,0.71261863007397164,0.47776432064318858,0.81778261326709856,0.18096134282866252
25,0.12005367736979126,0.017066000380328045,0.026324855558383511,0.26472616796947607,0.27891690681023013,0.051309232808544748,0.0081792418957306323,0.067405497985540894,0.0054747703192501761,0.59756809161065061,0.17441678486965426,0.057393195801185855,0.70647913331613854,0.83655547425030619,0.4050477085257555,0.9189404938966963,0.14848681081130205,0.73219157680130398,0.68431800807267251,0.47692752113973375,0.84489501696290414,0.33063888901632887,0.14028167140360265,0.0067860509403239542,0.016578458144235565,0.1777747887468473,0.19234325613872158,0.07676495885534404,0.0083778407863577386,0.049185944996725038,0.0,0.65181994146046829,0.12021004670526934,0.039710965277899218,0.74269557027295441,0.83635382692730731,0.55311700423633459,0.94243621410456158,0.18354651750426154,0.6697363165276552,0.70471775835128914,0.54258487316710446,0.88000575952323168,0.29657554536580366
26,0.10521971757837449,0.021097065035252903,0.022930959828416132,0.26308901292925363,0.24543042734852852,0.035908611133567525,0.0089410654762414072,0.069537035243038975,0.0026746599086561814,0.5912096354717864,0.19568899537056361,0.043401737490199474,0.72077472935026354,0.8507522625914361,0.45557196334894279,0.91884724236810045,0.14756451484270297,0.71779089286521414,0.69871690148495846,0.53507458855128931,0.85252415034417484,0.31337584211223268,0.19575257126055834,0.013572102105359106,0.0093936540404094149,0.12141735367231163,0.25569169820197679,0.013823437084014633,0.0033511362696008566,0.051338432758737576,0.0,0.56368206122593423,0.29171640978569585,0.027646874617451661,0.73232799247398794,0.78128168068327619,0.60906752407494635,0.9405979009083596,0.1169546567303858,0.6600501742933742,0.72607460345556774,0.49216074633441032,0.86585815350589157,0.36192267846656678
27,0.1060473915994346,0.020611674383760242,0.025419645439184891,0.22670542965678539,0.23092802840222515,0.044319625766095355,0.0052331579921705701,0.069117932570318702,0.0071631698309344467,0.54390424315435204,0.19275411807476497,0.045649285302174263,0.72354161869910616,0.84792129632539948,0.4980469305228879,0.91848574284999251,0.18817886719100069,0.71515649341344012,0.71289691082310336,0.54999062705485258,0.86180535759386001,0.38514331884034525,0.39263826086204306,0.01522373344176901,0.010137187209924811,0.036264082264158663,0.27041276236056833,0.0030160226651118906,0.0021543019678545491,0.031749422431104485,0.0,0.34372783886948133,0.49735648490481504,0.060607693085234532,0.68614514614477351,0.58200082938475617,0.69030714563105489,0.96609627762344175,0.098307976736199953,0.74238056820816412,0.79001916791896121,0.42410875074600524,0.83632724808702819,0.31668234275940116
28,0.12408623350142113,0.016265028518604632,0.028712735380586569,0.25340057363880103,0.26424660698070707,0.049337008684110825,0.012019129730683744,0.069348403817639251,0.0039966183377213816,0.55089795768109784,0.20422572591542812,0.059123599532015014,0.7136269310995651,0.83093601188985111,0.43301582675197858,0.91463585132988523,0.13756272400857558,0.72961982444928541,0.70374453962467665,0.48114686092528874,0.85352841439487914,0.32329565307251285,0.14259955503264202,0.014638372685525015,0.041997254063339304,0.1489580084309052,0.17819667334381306,0.10293972615809176,0.0027418388273219361,0.040653033485736179,0.0086033980201483898,0.50058795055277949,0.1834747038507776,0.030447467332960412,0.74929311969839774,0.80076482181387276,0.56519306750931231,0.94800173034092705,0.28077734786311376,0.65935600452778143,0.7402531815294271,0.59283994392445349,0.89204351369442525,0.40414703397903656
29,0.11530453435336221,0.0189446712216392,0.032193523962870979,0.2429572360043375,0.2250779673391865,0.060552427453711088,0.0061714015909678267,0.061287995195069951,0.0079278906891910549,0.59326723274998827,0.17744106847293811,0.052169775341632925,0.71777726544579634,0.83355727898296683,0.47141238591460444,0.92461271640037868,0.16236517840001286,0.70423082027782735,0.70011036307244967,0.52597679447572521,0.86062181669362325,0.30349703035185299,0.13188520812628743,0.0045240341100234336,0.022053222404573459,0.22190506541425614,0.084520445130660107,0.080343492743431902,0.0056711537561587406,0.059093219283388877,0.0072161582817343696,0.66043714079286109,0.10965396748973333,0.028149544799473913,0.75683317630499969,0.84153754030276195,0.61323101390205836,0.92801947058876322,0.19704681000093824,0.62948160751263671,0.69371426318974905,0.61588947824663309,0.94206853265699408,0.3870562131847558
30,0.11757600682828183,0.015796055792662744,0.032314469744484625,0.24741442985652309,0.2023914532299165,0.061653593264336351,0.0074504853284438691,0.054542662795304099,0.0078663765793163323,0.51578155277455373,0.18432195686320982,0.069128319775698124,0.72815310130450261,0.83431347610215478,0.48854053954333787,0.93014048005898542,0.21601142491891909,0.69549948409979645,0.70168828156128005,0.55776642078431982,0.87183667255871744,0.40280639418869602,0.15752422450062917,0.0025133522583784414,0.018389067708266219,0.19041335897328829,0.10143171493789141,0.057591670869545031,0.0021543019678545491,0.062612433235786857,0.0025133522583784414,0.65634396253724236,0.13787532144846723,0.026928773586981484,0.75966069756758647,0.82157335991459446,0.65056326926372499,0.93271991826811562,0.14397917683679579,0.6031480123702363,0.7142020017891757,0.58936041778938375,0.93835788442771684,0.35689599327497273
31,0.11171803821856617,0.020552905763875019,0.035856931886283763,0.22875615729696333,0.20435204928114251,0.054822627371677417,0.0068653507223870314,0.05889268968136651,0.0080748501532028859,0.55169800936777191,0.17124008877790822,0.032134348201482338,0.73806778890404356,0.83187213232914703,0.51206918188248574,0.92616711362100346,0.23017080909155305,0.67904795475041291,0.72161483236906132,0.56110896386939701,0.88209658876277897,0.41662767010678448,0.16984486265299345,0.0081036569485677858,0.018278925515479574,0.11551293216708917,0.1667650629056163,0.054025104875052236,0.0047525206789669283,0.054980312733016519,0.007540056550424128,0.56564786589224314,0.15646066449926666,0.044522239620341769,0.75494816216739369,0.80377256319727342,0.65898437616849825,0.92801457727775605,0.23336923897659634,0.63666311987832847,0.74073722562511279,0.5878162545825264,0.89743777966297089,0.43198238050566878
32,0.11660914252932401,0.014924837225231675,0.03343045255240136,0.25056178250399663,0.21469167594346744,0.068825089989209845,0.0077651246561002479,0.072272226259074562,0.0078921239717451418,0.4925524533440887,0.15003568553858593,0.07510128509401863,0.72215817396283999,0.83503557693196906,0.46592146530661516,0.91207052810911704,0.23804034014739886,0.68718823579590749,0.71705257940022993,0.52307215987852651,0.86116645774287182,0.41595278364572486,0.10017732355978891,0.002320017486557884,0.027052361486544597,0.22864541796217766,0.065263379193161261,0.11073329423981719,0.0049385166078328409,0.068231665784744128,0.021545195332346494,0.49538171796951508,0.10053408808802569,0.031165567464585802,0.76720075400565502,0.87045030420844449,0.59535792276164923,0.90528462396041054,0.36820609113385833,0.61923077087375378,0.72422133056090532,0.62815009682499834,0.95274951062485591,0.4418473122369333
33,0.10581832500559024,0.01153709131477889,0.044945983422745313,0.24425393204164583,0.21087215494829195,0.059742490129864434,0.0042753036543881533,0.057587635195527398,0.0091061146269752757,0.51416823356580921,0.17107392599815208,0.046164601251005383,0.74014295607028757,0.83769860812148278,0.4851314345894801,0.92903094987647172,0.24645812626337987,0.6642638665617735,0.72172526504302426,0.54456619098215631,0.8818229142080839,0.4399969075884389,0.080955468518457585,0.0,0.0072658729373453702,0.25619763343767893,0.020106818067027531,0.011010876474910811,0.00553590323316051,0.17141932681638267,0.0,0.76363718082722798,0.1353260641610364,0.013572101880647908,0.74081055613534841,0.91177866067895341,0.71268468381772054,0.82304477421996958,0.087464657962378414,0.6604094937317333,0.66730056586521735,0.57592132617346414,0.98764867000597811,0.25636189754676642
34,0.11452050138061322,0.010889896907810795,0.035418572666624709,0.22868057967249303,0.19417342678973387,0.046691909669482931,0.0078381693305467886,0.060152096244797941,0.0052623114389072564,0.51631184037390843,0.20440799223956133,0.031753351810975147,0.7422181232090449,0.83917103629797207,0.53045409992732351,0.92674742631162399,0.23277007365298211,0.65417691179483972,0.71800882881732753,0.56806751983985393,0.88209854074961469,0.4185381409537553,0.17143276162466611,0.0014362012744511669,0.038703030173672923,0.15294455493204331,0.050027678082508374,0.037259631287253882,0.0027418388273219361,0.096458157315555321,0.0027418388273219361,0.48236015312633462,0.25321424625371564,0.039543408250943546,0.7577756833176249,0.78842801535387963,0.75976814659668745,0.89805816772633518,0.19000942408195876,0.62249374928955303,0.74756118511951386,0.56123734587885998,0.93828053883400642,0.32924912674712414
35,0.10080303083731608,0.01059216987930027,0.038533987635040109,0.22173652344237063,0.16306761698099445,0.071943921209453629,0.0070440522366084614,0.059660610564848449,0.0084226824925576378,0.49832046727362334,0.15066226050412296,0.053455135749181842,0.75259395902652138,0.85007081769539072,0.53587358233454263,0.92487265725880141,0.28280539146513056,0.6499668701826935,0.74183004612138748,0.56499206449459416,0.89245804339640422,0.48168471202010354,0.17448108832191231,0.0033511362696008566,0.030181903866076672,0.14278234365860545,0.11869006646791794,0.074048144091535137,0.0020106818516449922,0.034229798770872184,0.0082472770647773423,0.52493155081242915,0.17701180626152824,0.063910952612097588,0.77191328934967007,0.79198588300268113,0.65976692167348616,0.9555122454586622,0.23414568705563271,0.5757346637792794,0.75327410864223299,0.61083054250416946,0.92469309412230871,0.43248506214796206
